,subsr,asset_nm,ct_cl,genre_of_ct_cl,use_tms,SMRY,ACTR_DISP,disp_rtm,strt_dt,month,disp_rtm_s,asset_nm_new,date,day,hour,runningtime,weather,year
6298,64720000,낭만닥터 김사부3 15회(23/06/16),TV드라마,기타,4320,대형 산불로 인한 부상자들이 순식간에 밀려 들어오지만 정작 치료를 할 의료진이 없는 외상 센터. 통제불능의 상태를 어떻게 돌파해나갈 것인가!,"한석규,안효섭,이성경",1:12,20230926042747,9,4320,낭만닥터김사부3,2023-09-26,화,4,90분이하,비,
6299,64720000,낭만닥터 김사부3 15회(23/06/16),TV드라마,기타,1631,대형 산불로 인한 부상자들이 순식간에 밀려 들어오지만 정작 치료를 할 의료진이 없는 외상 센터. 통제불능의 상태를 어떻게 돌파해나갈 것인가!,"한석규,안효섭,이성경",1:12,20230927221524,9,4320,낭만닥터김사부3,2023-09-27,수,22,90분이하,비,
6300,64720000,낭만닥터 김사부3 15회(23/06/16),TV드라마,기타,2159,대형 산불로 인한 부상자들이 순식간에 밀려 들어오지만 정작 치료를 할 의료진이 없는 외상 센터. 통제불능의 상태를 어떻게 돌파해나갈 것인가!,"한석규,안효섭,이성경",1:12,20230926184257,9,4320,낭만닥터김사부3,2023-09-26,화,18,90분이하,비,
6301,64720000,낭만닥터 김사부3 15회(23/06/16),TV드라마,기타,1574,대형 산불로 인한 부상자들이 순식간에 밀려 들어오지만 정작 치료를 할 의료진이 없는 외상 센터. 통제불능의 상태를 어떻게 돌파해나갈 것인가!,"한석규,안효섭,이성경",1:12,20230926200403,9,4320,낭만닥터김사부3,2023-09-26,화,20,90분이하,비,
6302,64720000,낭만닥터 김사부3 15회(23/06/16),TV드라마,기타,1539,대형 산불로 인한 부상자들이 순식간에 밀려 들어오지만 정작 치료를 할 의료진이 없는 외상 센터. 통제불능의 상태를 어떻게 돌파해나갈 것인가!,"한석규,안효섭,이성경",1:12,20230921230856,9,4320,낭만닥터김사부3,2023-09-21,목,23,90분이하,비,
6303,64720000,낭만닥터 김사부3 15회(23/06/16),TV드라마,기타,4320,대형 산불로 인한 부상자들이 순식간에 밀려 들어오지만 정작 치료를 할 의료진이 없는 외상 센터. 통제불능의 상태를 어떻게 돌파해나갈 것인가!,"한석규,안효섭,이성경",1:12,20230907220117,9,4320,낭만닥터김사부3,2023-09-07,목,22,90분이하,맑음,
6304,64720000,낭만닥터 김사부3 15회(23/06/16),TV드라마,기타,2814,대형 산불로 인한 부상자들이 순식간에 밀려 들어오지만 정작 치료를 할 의료진이 없는 외상 센터. 통제불능의 상태를 어떻게 돌파해나갈 것인가!,"한석규,안효섭,이성경",1:12,20230911053323,9,4320,낭만닥터김사부3,2023-09-11,월,5,90분이하,흐림,
6305,67055000,TV소설 은희 110회,TV드라마,기타,2160,"24년 전 살인사건의 진범을 목격한 목격자가 있었음을 알게 된 명호는 조형사를 찾아가지만, 조형사는 이미 해직되었다. 석구는 금순에게 자신이 가족들과 집을 나가겠다 선언하고, 집을 나가면 자신은 죽어버리겠다 악을 쓰던 영주는 석구의 무서운 비밀을 알게 되는데...","경수진,이인,최윤소,정민진",0:36,20230916163138,9,2160,TV소설은희,2023-09-16,토,16,60분이하,비,
6306,67117000,모범택시 2 05회(23/03/03),TV드라마,기타,3900,도기의 택시로 뛰어든 아이 서연. 무지개 운수로 데려온 도기는 서연의 행동에 이상함을 느끼고 서연의 부모를 찾아가 보는데... 부모가 서연을 알아보지 못한다. 한편 의문의 남자가 무지개 운수를 맴돈다.,"이제훈,김의성,표예진,장혁진,배유람,신재하",1:05,20230901003825,9,3900,모범택시2,2023-09-01,금,0,90분이하,맑음,
6307,64154000,최강 배달꾼 08회,TV드라마,기타,3036,"팔팔수타에 들이닥친 용철 일당은 장동수에게 거부할 수 없는 제안을 해오고, 그로 인해 괴로움에 휩싸인다. 한편 단아는 강수에게 끌리는 마음을 애써 감추며 자꾸만 밀어내고, 강수는 팔팔수타를 떠날 날이 다가오자 단아에 대한 마음 때문에 깊은 고민에 빠지는데...","고경표,채수빈,김선호,고원희,조희봉,예수정,이민영,김기두,허지원,강봉성",0:53,20230928053227,9,3180,최강배달꾼,2023-09-28,목,5,60분이하,흐림,
6308,64154000,최강 배달꾼 08회,TV드라마,기타,3180,"팔팔수타에 들이닥친 용철 일당은 장동수에게 거부할 수 없는 제안을 해오고, 그로 인해 괴로움에 휩싸인다. 한편 단아는 강수에게 끌리는 마음을 애써 감추며 자꾸만 밀어내고, 강수는 팔팔수타를 떠날 날이 다가오자 단아에 대한 마음 때문에 깊은 고민에 빠지는데...","고경표,채수빈,김선호,고원희,조희봉,예수정,이민영,김기두,허지원,강봉성",0:53,20230910140656,9,3180,최강배달꾼,2023-09-10,일,14,60분이하,흐림,
6309,64154000,최강 배달꾼 08회,TV드라마,기타,3180,"팔팔수타에 들이닥친 용철 일당은 장동수에게 거부할 수 없는 제안을 해오고, 그로 인해 괴로움에 휩싸인다. 한편 단아는 강수에게 끌리는 마음을 애써 감추며 자꾸만 밀어내고, 강수는 팔팔수타를 떠날 날이 다가오자 단아에 대한 마음 때문에 깊은 고민에 빠지는데...","고경표,채수빈,김선호,고원희,조희봉,예수정,이민영,김기두,허지원,강봉성",0:53,20230909141803,9,3180,최강배달꾼,2023-09-09,토,14,60분이하,맑음,
6310,64154000,최강 배달꾼 08회,TV드라마,기타,3180,"팔팔수타에 들이닥친 용철 일당은 장동수에게 거부할 수 없는 제안을 해오고, 그로 인해 괴로움에 휩싸인다. 한편 단아는 강수에게 끌리는 마음을 애써 감추며 자꾸만 밀어내고, 강수는 팔팔수타를 떠날 날이 다가오자 단아에 대한 마음 때문에 깊은 고민에 빠지는데...","고경표,채수빈,김선호,고원희,조희봉,예수정,이민영,김기두,허지원,강봉성",0:53,20230905123404,9,3180,최강배달꾼,2023-09-05,화,12,60분이하,비,
6311,64154000,최강 배달꾼 08회,TV드라마,기타,3180,"팔팔수타에 들이닥친 용철 일당은 장동수에게 거부할 수 없는 제안을 해오고, 그로 인해 괴로움에 휩싸인다. 한편 단아는 강수에게 끌리는 마음을 애써 감추며 자꾸만 밀어내고, 강수는 팔팔수타를 떠날 날이 다가오자 단아에 대한 마음 때문에 깊은 고민에 빠지는데...","고경표,채수빈,김선호,고원희,조희봉,예수정,이민영,김기두,허지원,강봉성",0:53,20230930220223,9,3180,최강배달꾼,2023-09-30,토,22,60분이하,비,
6312,64154000,최강 배달꾼 08회,TV드라마,기타,465,"팔팔수타에 들이닥친 용철 일당은 장동수에게 거부할 수 없는 제안을 해오고, 그로 인해 괴로움에 휩싸인다. 한편 단아는 강수에게 끌리는 마음을 애써 감추며 자꾸만 밀어내고, 강수는 팔팔수타를 떠날 날이 다가오자 단아에 대한 마음 때문에 깊은 고민에 빠지는데...","고경표,채수빈,김선호,고원희,조희봉,예수정,이민영,김기두,허지원,강봉성",0:53,20230928052145,9,3180,최강배달꾼,2023-09-28,목,5,60분이하,흐림,
6313,64154000,최강 배달꾼 08회,TV드라마,기타,3180,"팔팔수타에 들이닥친 용철 일당은 장동수에게 거부할 수 없는 제안을 해오고, 그로 인해 괴로움에 휩싸인다. 한편 단아는 강수에게 끌리는 마음을 애써 감추며 자꾸만 밀어내고, 강수는 팔팔수타를 떠날 날이 다가오자 단아에 대한 마음 때문에 깊은 고민에 빠지는데...","고경표,채수빈,김선호,고원희,조희봉,예수정,이민영,김기두,허지원,강봉성",0:53,20230919110835,9,3180,최강배달꾼,2023-09-19,화,11,60분이하,흐림,
6314,64154000,최강 배달꾼 08회,TV드라마,기타,3180,"팔팔수타에 들이닥친 용철 일당은 장동수에게 거부할 수 없는 제안을 해오고, 그로 인해 괴로움에 휩싸인다. 한편 단아는 강수에게 끌리는 마음을 애써 감추며 자꾸만 밀어내고, 강수는 팔팔수타를 떠날 날이 다가오자 단아에 대한 마음 때문에 깊은 고민에 빠지는데...","고경표,채수빈,김선호,고원희,조희봉,예수정,이민영,김기두,허지원,강봉성",0:53,20230912102334,9,3180,최강배달꾼,2023-09-12,화,10,60분이하,흐림,
6315,64154000,최강 배달꾼 08회,TV드라마,기타,206,"팔팔수타에 들이닥친 용철 일당은 장동수에게 거부할 수 없는 제안을 해오고, 그로 인해 괴로움에 휩싸인다. 한편 단아는 강수에게 끌리는 마음을 애써 감추며 자꾸만 밀어내고, 강수는 팔팔수타를 떠날 날이 다가오자 단아에 대한 마음 때문에 깊은 고민에 빠지는데...","고경표,채수빈,김선호,고원희,조희봉,예수정,이민영,김기두,허지원,강봉성",0:53,20230919123614,9,3180,최강배달꾼,2023-09-19,화,12,60분이하,흐림,
6316,64154000,최강 배달꾼 08회,TV드라마,기타,3180,"팔팔수타에 들이닥친 용철 일당은 장동수에게 거부할 수 없는 제안을 해오고, 그로 인해 괴로움에 휩싸인다. 한편 단아는 강수에게 끌리는 마음을 애써 감추며 자꾸만 밀어내고, 강수는 팔팔수타를 떠날 날이 다가오자 단아에 대한 마음 때문에 깊은 고민에 빠지는데...","고경표,채수빈,김선호,고원희,조희봉,예수정,이민영,김기두,허지원,강봉성",0:53,20230927082553,9,3180,최강배달꾼,2023-09-27,수,8,60분이하,비,
6317,64984000,야경꾼 일지 03회,TV드라마,기타,236,"고스트 3인방인 뚱정승과 송 내관, 랑이는 저승으로 가는 도중에 있는 강, 삼도천을 건너와 이린 곁을 맴돈다. 한편, 사담의 주문으로 기산군은 잠을 이루지 못하는데...","정일우,고성희,유노윤호,서예지,윤태영,김성오,김흥수,고창석",1:00,20230908094156,9,3600,야경꾼일지,2023-09-08,금,9,60분이하,맑음,
6318,64984000,야경꾼 일지 03회,TV드라마,기타,3600,"고스트 3인방인 뚱정승과 송 내관, 랑이는 저승으로 가는 도중에 있는 강, 삼도천을 건너와 이린 곁을 맴돈다. 한편, 사담의 주문으로 기산군은 잠을 이루지 못하는데...","정일우,고성희,유노윤호,서예지,윤태영,김성오,김흥수,고창석",1:00,20230907214605,9,3600,야경꾼일지,2023-09-07,목,21,60분이하,맑음,
6319,64984000,조선 총잡이 17회,TV드라마,기타,3660,"군란이 끝난 뒤 대역죄를 벗게 된 윤강은 뜻밖의 상황에서 최원신을 다시 만나게 되고, 아버지의 죽음으로 깨달음을 얻은 수인은 김옥균을 찾아와 세상을 바꿀 수 있는 방법이 무엇인지 묻는다. 그리고 마침내 야마모토가 조선 땅을 밟게 되는데...","이준기,남상민,전혜빈,한주완,유오성,이동휘,최재성,최철호",1:01,20230902190530,9,3660,조선총잡이,2023-09-02,토,19,90분이하,맑음,
6320,64984000,각시탈 11회,TV드라마,기타,3840,"금화정에서 조영근을 처단한 각시탈은 어둠속으로 사라진다. 다음날, 서커스단으로 찾아간 강토는 예전과는 달리 자신에게 살갑게 대하는 목단의 태도에 의아해한다. 한편, 강토가 담사리 일행을 돕기로 하지만, 담사리는 강토가 자신들을 검거하려 한다고 생각하는데...","주원,진세연,박기웅,한채아",1:04,20230929215505,9,3840,각시탈,2023-09-29,금,21,90분이하,흐림,
6321,64984000,각시탈 11회,TV드라마,기타,94,"금화정에서 조영근을 처단한 각시탈은 어둠속으로 사라진다. 다음날, 서커스단으로 찾아간 강토는 예전과는 달리 자신에게 살갑게 대하는 목단의 태도에 의아해한다. 한편, 강토가 담사리 일행을 돕기로 하지만, 담사리는 강토가 자신들을 검거하려 한다고 생각하는데...","주원,진세연,박기웅,한채아",1:04,20230930061847,9,3840,각시탈,2023-09-30,토,6,90분이하,비,
6322,64984000,각시탈 11회,TV드라마,기타,1736,"금화정에서 조영근을 처단한 각시탈은 어둠속으로 사라진다. 다음날, 서커스단으로 찾아간 강토는 예전과는 달리 자신에게 살갑게 대하는 목단의 태도에 의아해한다. 한편, 강토가 담사리 일행을 돕기로 하지만, 담사리는 강토가 자신들을 검거하려 한다고 생각하는데...","주원,진세연,박기웅,한채아",1:04,20230930065848,9,3840,각시탈,2023-09-30,토,6,90분이하,비,
6323,64984000,일지매 02회,TV드라마,기타,4380,"궤짝 안, 공포에 질려있는 겸이는 궤짝 자물쇠 구멍으로 바깥을 살펴본다. 이때 용제의 눈빛과 마주치지만, 이내 용제는 아무것도 없다며 집을 나선다. 잠시 후, 사랑채로 들어오던 쇠돌은 발밑에 쓰러진 사람을 보고는 깜짝 놀란다.","이준기,한효주,이영아,이문식",1:13,20230910101208,9,4380,일지매,2023-09-10,일,10,90분이하,흐림,
6324,67055000,TV소설 은희 066회,TV드라마,기타,2160,"은희 앞에서 정옥을 마주한 로라는 정옥에게 처음 보는 사이인 것처럼 인사한다. 정옥은 로라에게 은희가 로라의 딸임을 고백하고, 로라는 24년 동안 자신이 보살펴온 형만의 무덤으로 정옥을 데려간다. 한편, 은희가 차린 음식을 먹고 명호는 갑자기 쓰러질 듯 아픈데...","경수진,이인,최윤소,정민진",0:36,20230915113702,9,2160,TV소설은희,2023-09-15,금,11,60분이하,비,
6325,65547000,낭만닥터 김사부3 03회(23/05/05),TV드라마,기타,4320,차진만은 외상센터장직 수락에 조건을 한 가지 붙인다. 돌담 사람들과 상의 없이 이뤄진 인사에 병원은 혼란스러워지고... 진만은 출근 첫날부터 중증외상 환자를 다루는 김사부의 방식에 크게 분노한다.,"한석규,안효섭,이성경",1:12,20230919064812,9,4320,낭만닥터김사부3,2023-09-19,화,6,90분이하,흐림,
6326,66875000,금이야 옥이야 096회(23/08/11),TV드라마,기타,1442,본 회차는 방송사의 사정으로 줄거리를 제공하지 않습니다.,"서준영,윤다영,김시후,강다현,김호영,최종환,송채환,이응경,김영호,최재원,이윤성,최필림,반민정,안용준,김동윤",0:28,20230907123857,9,1680,금이야옥이야,2023-09-07,목,12,60분이하,맑음,
6327,67055000,TV소설 은희 070회,TV드라마,기타,2097,"살인자 소문으로 국밥집에는 손님이 뚝 끊기고, 소문에 대해 듣게 된 금순은 기분이 좋지 않다. 성재는 정옥이 걱정스러워 은희에게 소식을 알리려 전화하고, 정태에게 소문에 대해 듣게 된 은희는 깜짝 놀라는데...","경수진,이인,최윤소,정민진",0:35,20230915140303,9,2100,TV소설은희,2023-09-15,금,14,60분이하,비,
6328,64130000,금이야 옥이야 032회(23/05/09),TV드라마,기타,1233,"잔디는 시험 점수에 대한 미래와 해리의 조언 사이에서 고민하고, 주혁은 미래에게 비밀을 폭로하려던 규철과 부딪힌다. 한편, 취한 주혁의 곁에 미스터리한 인물이 나타나는데...","서준영,윤다영,김시후,강다현,김호영,최종환,송채환,이응경,김영호,최재원,이윤성,최필림,반민정,안용준,김동윤",0:28,20230923210410,9,1680,금이야옥이야,2023-09-23,토,21,60분이하,맑음,
6329,66875000,금이야 옥이야 095회(23/08/11),TV드라마,기타,1118,"졸지에 틴트 도둑으로 몰린 잔디는 결백을 호소하지만, 믿어주는 사람은 미래뿐이고. 준표는 실연의 상처를 극복하지 못하고 등교거부를 하기 시작한다. 한편, 예주는 자신을 구해주던 주혁을 떠올리며 설레는데...","서준영,윤다영,김시후,강다현,김호영,최종환,송채환,이응경,김영호,최재원,이윤성,최필림,반민정,안용준,김동윤",0:28,20230907121823,9,1680,금이야옥이야,2023-09-07,목,12,60분이하,맑음,
6330,66875000,금이야 옥이야 095회(23/08/11),TV드라마,기타,530,"졸지에 틴트 도둑으로 몰린 잔디는 결백을 호소하지만, 믿어주는 사람은 미래뿐이고. 준표는 실연의 상처를 극복하지 못하고 등교거부를 하기 시작한다. 한편, 예주는 자신을 구해주던 주혁을 떠올리며 설레는데...","서준영,윤다영,김시후,강다현,김호영,최종환,송채환,이응경,김영호,최재원,이윤성,최필림,반민정,안용준,김동윤",0:28,20230906123958,9,1680,금이야옥이야,2023-09-06,수,12,60분이하,맑음,
6331,64984000,조선 총잡이 03회,TV드라마,기타,3540,생사고락을 함께한 뒤 미묘한 감정의 줄타기를 벌이기 시작하는 윤강과 수인. 일본 유학을 마치고 돌아온 호경으로 인해 윤강의 질투는 극에 달한다. 하지만 지난 일에 대한 감사의 표시로 밤 나들이를 청한 수인 덕분에 둘의 관계는 더욱 가까워지는데...,"이준기,남상민,전혜빈,한주완,유오성,이동휘,최재성,최철호",0:59,20230901212751,9,3540,조선총잡이,2023-09-01,금,21,60분이하,맑음,
6332,64130000,금이야 옥이야 022회(23/04/25),TV드라마,기타,485,"규철은 만석에게 주혁을 다시 미국에 돌려보낼 계획임을 알린다. 같은 시각 주혁은, 찬란의 초대에 응해 만석 집으로 향한다. 한편, 강산은 주혁이 내뱉은 말에 마음이 상하고. 호랑은 풀 죽은 강산을 위로하는데...","서준영,윤다영,김시후,강다현,김호영,최종환,송채환,이응경,김영호,최재원,이윤성,최필림,반민정,안용준,김동윤",0:28,20230907195502,9,1680,금이야옥이야,2023-09-07,목,19,60분이하,맑음,
6333,64130000,금이야 옥이야 022회(23/04/25),TV드라마,기타,1152,"규철은 만석에게 주혁을 다시 미국에 돌려보낼 계획임을 알린다. 같은 시각 주혁은, 찬란의 초대에 응해 만석 집으로 향한다. 한편, 강산은 주혁이 내뱉은 말에 마음이 상하고. 호랑은 풀 죽은 강산을 위로하는데...","서준영,윤다영,김시후,강다현,김호영,최종환,송채환,이응경,김영호,최재원,이윤성,최필림,반민정,안용준,김동윤",0:28,20230918200026,9,1680,금이야옥이야,2023-09-18,월,20,60분이하,흐림,
6334,66363000,사임당 빛의 일기 02회,TV드라마,기타,1676,지윤은 고서를 해독해 사임당의 숨겨진 이야기를 알게 된다. 소녀 사임당은 안견의 그림을 보기 위해 월담을 감행하다 그곳에서 이겸과 풋풋한 첫 만남을 갖게 되는데...,"이영애,송승헌,오윤아,박혜수,김해숙,윤석화,윤다훈,최철호",0:59,20230907191447,9,3540,사임당빛의일기,2023-09-07,목,19,60분이하,맑음,
